run_rank,crossover,replacement_strategy,elite_size,replacement_fraction,mutation,initial_population_mode,label,point_index,gen,best_curve,best_ga,best_known,gap_to_best_known,stop_reason
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,23,22.0,887.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,24,23.0,887.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,25,24.0,887.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,26,25.0,887.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,27,26.0,887.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,28,27.0,887.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,29,28.0,887.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,30,29.0,887.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,31,30.0,887.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,32,31.0,887.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,33,32.0,887.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,34,33.0,887.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,35,34.0,887.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,36,35.0,887.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,37,36.0,887.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,38,37.0,887.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,39,38.0,887.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,40,39.0,887.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,41,40.0,887.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,42,41.0,887.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,43,42.0,887.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,44,43.0,887.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,45,44.0,887.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,46,45.0,887.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,47,46.0,887.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,48,47.0,887.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,49,48.0,887.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,50,49.0,887.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,51,50.0,886.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,52,51.0,886.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,53,52.0,886.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,54,53.0,886.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,55,54.0,886.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,56,55.0,886.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,57,56.0,886.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,58,57.0,886.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,59,58.0,886.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,60,59.0,885.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,61,60.0,885.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,62,61.0,885.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,63,62.0,885.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,64,63.0,885.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,65,64.0,885.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,66,65.0,885.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,67,66.0,885.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,68,67.0,885.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,69,68.0,885.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,70,69.0,885.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,71,70.0,885.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,72,71.0,885.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,73,72.0,885.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,74,73.0,885.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,75,74.0,885.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,76,75.0,885.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,77,76.0,885.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,78,77.0,885.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,79,78.0,885.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,80,79.0,885.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,81,80.0,885.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,82,81.0,885.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,83,82.0,884.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,84,83.0,884.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,85,84.0,884.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,86,85.0,884.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,87,86.0,884.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,88,87.0,884.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,89,88.0,884.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,90,89.0,884.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,91,90.0,884.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,92,91.0,884.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,93,92.0,884.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,94,93.0,884.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,95,94.0,884.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,96,95.0,884.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,97,96.0,884.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,98,97.0,884.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,99,98.0,884.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,100,99.0,884.0,884.0,731.0,153.0,max_generations
1,decuple,diverse_elitist,1,0.9,consensus_reorder,priority_rules,diverse_elitist/priority_rules/consensus_reorder,101,100.0,884.0,884.0,731.0,153.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,1,0.0,991.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,2,1.0,991.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,3,2.0,980.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,4,3.0,967.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,5,4.0,967.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,6,5.0,959.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,7,6.0,959.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,8,7.0,959.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,9,8.0,956.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,10,9.0,955.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,11,10.0,955.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,12,11.0,951.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,13,12.0,949.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,14,13.0,947.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,15,14.0,947.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,16,15.0,945.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,17,16.0,942.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,18,17.0,942.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,19,18.0,942.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,20,19.0,938.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,21,20.0,938.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,22,21.0,938.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,23,22.0,938.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,24,23.0,936.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,25,24.0,936.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,26,25.0,936.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,27,26.0,936.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,28,27.0,935.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,29,28.0,935.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,30,29.0,935.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,31,30.0,934.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,32,31.0,934.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,33,32.0,934.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,34,33.0,934.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,35,34.0,934.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,36,35.0,934.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,37,36.0,934.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,38,37.0,934.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,39,38.0,934.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,40,39.0,934.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,41,40.0,934.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,42,41.0,933.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,43,42.0,930.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,44,43.0,930.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,45,44.0,929.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,46,45.0,929.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,47,46.0,929.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,48,47.0,929.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,49,48.0,929.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,50,49.0,929.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,51,50.0,929.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,52,51.0,928.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,53,52.0,928.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,54,53.0,928.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,55,54.0,928.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,56,55.0,928.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,57,56.0,928.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,58,57.0,928.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,59,58.0,928.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,60,59.0,928.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,61,60.0,928.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,62,61.0,928.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,63,62.0,928.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,64,63.0,927.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,65,64.0,927.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,66,65.0,927.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,67,66.0,927.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,68,67.0,927.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,69,68.0,927.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,70,69.0,926.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,71,70.0,923.0,918.0,731.0,187.0,max_generations
2,decuple,diverse_elitist,1,0.9,consensus_reorder,random,diverse_elitist/random/consensus_reorder,72,71.0,923.0,918.0,731.0,187.0,max_generations
