run_rank,crossover,replacement_strategy,elite_size,replacement_fraction,mutation,initial_population_mode,label,point_index,gen,best_curve,best_ga,best_known,gap_to_best_known,stop_reason
1,decuple,generational,1,0.9,adjacent_swap,priority_rules,generational/priority_rules/adjacent_swap,1,0.0,3530.0,3530.0,2926.0,604.0,max_generations
1,decuple,generational,1,0.9,adjacent_swap,priority_rules,generational/priority_rules/adjacent_swap,2,1.0,3530.0,3530.0,2926.0,604.0,max_generations
1,decuple,generational,1,0.9,adjacent_swap,priority_rules,generational/priority_rules/adjacent_swap,3,2.0,3530.0,3530.0,2926.0,604.0,max_generations
1,decuple,generational,1,0.9,adjacent_swap,priority_rules,generational/priority_rules/adjacent_swap,4,3.0,3530.0,3530.0,2926.0,604.0,max_generations
1,decuple,generational,1,0.9,adjacent_swap,priority_rules,generational/priority_rules/adjacent_swap,5,4.0,3530.0,3530.0,2926.0,604.0,max_generations
1,decuple,generational,1,0.9,adjacent_swap,priority_rules,generational/priority_rules/adjacent_swap,6,5.0,3530.0,3530.0,2926.0,604.0,max_generations
1,decuple,generational,1,0.9,adjacent_swap,priority_rules,generational/priority_rules/adjacent_swap,7,6.0,3530.0,3530.0,2926.0,604.0,max_generations
1,decuple,generational,1,0.9,adjacent_swap,priority_rules,generational/priority_rules/adjacent_swap,8,7.0,3530.0,3530.0,2926.0,604.0,max_generations
1,decuple,generational,1,0.9,adjacent_swap,priority_rules,generational/priority_rules/adjacent_swap,9,8.0,3530.0,3530.0,2926.0,604.0,max_generations
1,decuple,generational,1,0.9,adjacent_swap,priority_rules,generational/priority_rules/adjacent_swap,10,9.0,3530.0,3530.0,2926.0,604.0,max_generations
1,decuple,generational,1,0.9,adjacent_swap,priority_rules,generational/priority_rules/adjacent_swap,11,10.0,3530.0,3530.0,2926.0,604.0,max_generations
1,decuple,generational,1,0.9,adjacent_swap,priority_rules,generational/priority_rules/adjacent_swap,12,11.0,3530.0,3530.0,2926.0,604.0,max_generations
1,decuple,generational,1,0.9,adjacent_swap,priority_rules,generational/priority_rules/adjacent_swap,13,12.0,3530.0,3530.0,2926.0,604.0,max_generations
1,decuple,generational,1,0.9,adjacent_swap,priority_rules,generational/priority_rules/adjacent_swap,14,13.0,3530.0,3530.0,2926.0,604.0,max_generations
1,decuple,generational,1,0.9,adjacent_swap,priority_rules,generational/priority_rules/adjacent_swap,15,14.0,3530.0,3530.0,2926.0,604.0,max_generations
1,decuple,generational,1,0.9,adjacent_swap,priority_rules,generational/priority_rules/adjacent_swap,16,15.0,3530.0,3530.0,2926.0,604.0,max_generations
